month;day;hour;Dry Bulb Temperature [DegC];Global Horizontal Radiation [Wh/m2];Relative Humidity
11;19;22;9.0;0;89
11;19;23;7.7;0;92
11;19;24;7.1;0;95
11;20;1;6.9;0;96
11;20;2;7.3;0;96
11;20;3;7.7;0;96
11;20;4;8.1;0;97
11;20;5;8.4;0;97
11;20;6;8.7;0;97
11;20;7;8.4;0;98
11;20;8;8.5;0;97
11;20;9;9.4;11;97
11;20;10;10.2;50;96
11;20;11;11.0;110;94
11;20;12;12.1;193;90
11;20;13;13.8;276;84
11;20;14;14.3;316;77
11;20;15;13.2;280;72
11;20;16;12.9;161;78
11;20;17;13.5;59;76
11;20;18;11.9;0;81
11;20;19;9.1;0;88
11;20;20;8.1;0;89
11;20;21;6.9;0;91
11;20;22;5.5;0;92
11;20;23;4.3;0;93
11;20;24;3.5;0;93
11;21;1;3.1;0;94
11;21;2;2.9;0;95
11;21;3;2.7;0;96
11;21;4;2.7;0;96
11;21;5;2.5;0;97
11;21;6;2.3;0;97
11;21;7;2.6;0;97
11;21;8;2.3;0;97
11;21;9;2.0;10;98
11;21;10;2.7;50;98
11;21;11;3.3;90;98
11;21;12;4.3;193;98
11;21;13;5.5;383;96
11;21;14;6.6;388;82
11;21;15;7.8;317;69
11;21;16;8.6;186;68
11;21;17;6.9;69;78
11;21;18;5.4;0;85
11;21;19;4.2;0;87
11;21;20;3.6;0;88
11;21;21;3.0;0;90
11;21;22;3.8;0;92
11;21;23;4.6;0;93
11;21;24;5.6;0;95
11;22;1;6.6;0;95
11;22;2;6.7;0;96
11;22;3;7.0;0;96
11;22;4;7.4;0;96
11;22;5;8.1;0;97
11;22;6;8.5;0;96
11;22;7;8.4;0;98
11;22;8;8.5;0;97
11;22;9;9.4;10;97
11;22;10;10.2;48;96
11;22;11;11.0;107;94
11;22;12;12.1;189;90
11;22;13;13.8;271;84
11;22;14;14.3;311;77
11;22;15;13.2;275;72
11;22;16;12.9;157;78
11;22;17;13.5;56;76
11;22;18;11.9;0;81
11;22;19;11.8;0;84
11;22;20;10.1;0;82
11;22;21;9.8;0;87
11;22;22;9.4;0;89
11;22;23;9.2;0;90
11;22;24;7.8;0;93
11;23;1;6.5;0;91
11;23;2;6.0;0;94
11;23;3;6.1;0;95
11;23;4;4.9;0;94
11;23;5;6.4;0;96
11;23;6;6.8;0;96
11;23;7;7.2;0;97
11;23;8;7.1;0;97
11;23;9;7.9;9;97
11;23;10;8.6;47;97
11;23;11;9.3;86;95
11;23;12;10.3;188;91
11;23;13;11.8;207;85
11;23;14;12.2;198;78
11;23;15;11.0;161;74
11;23;16;10.6;102;80
11;23;17;11.0;34;79
11;23;18;9.3;0;84
11;23;19;9.1;0;88
11;23;20;7.3;0;86
11;23;21;6.8;0;92
11;23;22;6.3;0;94
11;23;23;6.0;0;95
11;23;24;5.1;0;94
11;24;1;4.1;0;94
11;24;2;3.6;0;96
11;24;3;3.0;0;96
11;24;4;2.6;0;96
11;24;5;1.8;0;96
11;24;6;2.1;0;96
11;24;7;1.5;0;96
11;24;8;1.5;0;96
11;24;9;2.4;9;96
11;24;10;4.9;46;93
11;24;11;8.6;86;76
11;24;12;11.9;187;62
11;24;13;13.0;207;52
11;24;14;13.5;380;51
11;24;15;13.9;98;50
11;24;16;13.9;101;49
11;24;17;12.8;61;64
11;24;18;10.7;0;77
11;24;19;8.7;0;77
11;24;20;9.8;0;65
11;24;21;8.2;0;70
11;24;22;6.5;0;76
11;24;23;7.3;0;76
11;24;24;6.8;0;76
11;25;1;4.7;0;83
11;25;2;4.8;0;85
11;25;3;7.9;0;80
11;25;4;9.4;0;75
11;25;5;10.4;0;75
11;25;6;10.2;0;77
11;25;7;9.5;0;81
11;25;8;9.1;0;90
11;25;9;8.4;9;92
11;25;10;8.2;74;93
11;25;11;8.2;138;87
11;25;12;9.3;184;85
11;25;13;10.5;204;81
11;25;14;10.7;195;71
11;25;15;9.7;158;77
11;25;16;9.5;190;80
11;25;17;9.8;33;77
11;25;18;8.9;0;77
11;25;19;8.0;0;81
11;25;20;8.0;0;82
11;25;21;8.0;0;82
11;25;22;8.6;0;80
11;25;23;8.2;0;80
11;25;24;6.0;0;88
11;26;1;6.3;0;92
11;26;2;6.5;0;90
11;26;3;6.0;0;91
11;26;4;6.0;0;91
11;26;5;5.8;0;91
11;26;6;6.2;0;88
11;26;7;6.4;0;90
11;26;8;7.0;0;91
11;26;9;7.2;8;91
11;26;10;7.4;44;92
11;26;11;8.2;83;86
11;26;12;8.0;112;83
11;26;13;8.5;203;80
11;26;14;8.9;118;75
11;26;15;8.8;96;76
11;26;16;8.7;60;78
11;26;17;8.8;20;78
11;26;18;8.8;0;75
11;26;19;8.6;0;75
11;26;20;8.6;0;76
11;26;21;8.5;0;76
11;26;22;8.5;0;74
11;26;23;8.0;0;76
11;26;24;7.2;0;82
11;27;1;6.3;0;84
11;27;2;5.6;0;87
11;27;3;5.0;0;89
11;27;4;5.0;0;90
11;27;5;5.2;0;89
11;27;6;5.0;0;88
11;27;7;4.4;0;91
11;27;8;3.9;0;92
11;27;9;4.1;24;93
11;27;10;6.2;75;89
11;27;11;8.1;258;78
11;27;12;9.4;302;73
11;27;13;10.4;385;67
11;27;14;11.1;368;64
11;27;15;11.1;299;65
11;27;16;10.8;187;67
11;27;17;10.1;31;69
11;27;18;9.2;0;72
11;27;19;8.6;0;75
11;27;20;7.2;0;81
11;27;21;5.9;0;86
11;27;22;5.4;0;89
11;27;23;4.6;0;89
11;27;24;3.8;0;92
11;28;1;3.5;0;94
11;28;2;4.5;0;95
11;28;3;4.7;0;94
11;28;4;4.8;0;93
11;28;5;4.4;0;92
11;28;6;4.8;0;92
11;28;7;4.8;0;89
11;28;8;4.6;0;90
11;28;9;5.7;12;90
11;28;10;6.8;91;84
11;28;11;10.2;240;69
11;28;12;12.5;343;55
11;28;13;13.2;379;57
11;28;14;13.8;345;53
11;28;15;14.4;155;58
11;28;16;14.2;97;57
11;28;17;13.1;31;64
11;28;18;11.9;0;68
11;28;19;11.0;0;73
11;28;20;10.2;0;77
11;28;21;10.3;0;77
11;28;22;9.4;0;77
11;28;23;7.7;0;82
11;28;24;8.4;0;75
11;29;1;9.9;0;68
11;29;2;10.3;0;67
11;29;3;11.2;0;76
11;29;4;10.8;0;75
11;29;5;11.1;0;65
11;29;6;10.5;0;68
11;29;7;10.1;0;78
11;29;8;10.1;0;81
11;29;9;10.3;17;80
11;29;10;11.7;103;78
11;29;11;13.6;224;71
11;29;12;13.9;298;72
11;29;13;15.5;376;66
11;29;14;15.8;339;66
11;29;15;15.8;275;66
11;29;16;15.0;168;68
11;29;17;13.4;57;73
11;29;18;12.8;0;77
11;29;19;12.1;0;81
11;29;20;11.8;0;83
11;29;21;11.2;0;85
11;29;22;11.7;0;86
11;29;23;11.5;0;86
11;29;24;11.3;0;87
11;30;1;11.0;0;88
11;30;2;10.1;0;89
11;30;3;10.0;0;86
11;30;4;10.0;0;86
11;30;5;9.7;0;94
11;30;6;9.5;0;96
11;30;7;9.5;0;95
11;30;8;9.5;0;95
11;30;9;9.5;11;93
11;30;10;9.7;40;92
11;30;11;10.6;129;85
11;30;12;10.9;175;85
11;30;13;12.5;352;76
11;30;14;12.1;187;77
11;30;15;11.9;152;79
11;30;16;11.8;94;77
11;30;17;11.3;18;77
11;30;18;10.4;0;88
11;30;19;9.6;0;90
11;30;20;9.2;0;90
11;30;21;8.9;0;91
11;30;22;8.1;0;89
11;30;23;7.6;0;87
11;30;24;7.1;0;85
12;1;1;6.6;0;82
12;1;2;6.7;0;80
12;1;3;6.7;0;79
12;1;4;6.6;0;78
12;1;5;6.5;0;78
12;1;6;6.5;0;79
12;1;7;6.5;0;79
12;1;8;6.4;0;79
12;1;9;6.4;10;79
12;1;10;6.8;65;78
12;1;11;8.0;129;73
12;1;12;8.4;175;67
12;1;13;8.7;196;64
12;1;14;8.7;188;63
12;1;15;8.7;152;65
12;1;16;8.9;95;62
12;1;17;8.3;29;69
12;1;18;6.8;0;78
12;1;19;6.6;0;79
12;1;20;6.1;0;80
12;1;21;6.2;0;81
12;1;22;4.9;0;85
12;1;23;4.6;0;88
12;1;24;5.7;0;85
12;2;1;5.3;0;88
12;2;2;5.3;0;88
12;2;3;5.7;0;86
12;2;4;5.6;0;86
12;2;5;5.7;0;86
12;2;6;5.6;0;87
12;2;7;5.5;0;90
12;2;8;5.6;0;90
12;2;9;5.9;10;92
12;2;10;7.5;115;87
12;2;11;9.5;237;80
12;2;12;11.6;323;75
12;2;13;13.3;368;70
12;2;14;14.3;312;69
12;2;15;15.0;267;67
12;2;16;13.4;178;71
12;2;17;12.0;47;74
12;2;18;10.8;0;70
12;2;19;9.9;0;72
12;2;20;9.4;0;77
12;2;21;9.3;0;79
12;2;22;9.8;0;78
12;2;23;9.9;0;79
12;2;24;9.7;0;80
12;3;1;9.4;0;81
12;3;2;9.3;0;83
12;3;3;9.6;0;82
12;3;4;9.0;0;84
12;3;5;8.7;0;83
12;3;6;8.9;0;84
12;3;7;8.5;0;89
12;3;8;8.6;0;90
12;3;9;8.6;16;90
12;3;10;9.2;62;90
12;3;11;10.0;124;88
12;3;12;10.4;170;87
12;3;13;10.6;191;88
12;3;14;12.1;330;84
12;3;15;11.9;267;83
12;3;16;11.4;166;84
12;3;17;10.5;28;84
12;3;18;10.4;0;82
12;3;19;10.3;0;85
12;3;20;10.0;0;86
12;3;21;9.7;0;87
12;3;22;9.5;0;85
12;3;23;9.3;0;86
12;3;24;9.3;0;85
12;4;1;9.2;0;85
12;4;2;8.8;0;87
12;4;3;8.7;0;89
12;4;4;8.9;0;89
12;4;5;9.4;0;89
12;4;6;9.6;0;91
12;4;7;9.8;0;92
12;4;8;7.7;0;89
12;4;9;7.0;8;88
12;4;10;6.8;37;86
12;4;11;7.2;75;85
12;4;12;7.1;170;84
12;4;13;6.9;191;87
12;4;14;6.8;183;87
12;4;15;6.8;149;87
12;4;16;6.8;92;85
12;4;17;7.0;28;87
12;4;18;7.0;0;87
12;4;19;6.8;0;87
12;4;20;7.0;0;87
12;4;21;6.7;0;91
12;4;22;6.8;0;92
12;4;23;6.9;0;93
12;4;24;7.2;0;94
12;5;1;7.9;0;94
12;5;2;8.0;0;93
12;5;3;7.5;0;94
12;5;4;5.7;0;94
12;5;5;6.5;0;95
12;5;6;6.0;0;93
12;5;7;6.5;0;96
12;5;8;7.0;0;95
12;5;9;7.0;8;93
12;5;10;8.1;36;90
12;5;11;9.0;122;87
12;5;12;10.1;168;82
12;5;13;12.5;189;75
12;5;14;14.0;182;67
12;5;15;14.1;147;71
12;5;16;13.7;91;74
12;5;17;13.0;38;82
12;5;18;11.9;0;83
12;5;19;11.3;0;84
12;5;20;11.0;0;82
12;5;21;11.0;0;82
12;5;22;9.9;0;89
12;5;23;10.0;0;81
12;5;24;11.0;0;76
12;6;1;11.4;0;72
12;6;2;9.0;0;81
12;6;3;11.0;0;71
12;6;4;10.7;0;71
12;6;5;10.7;0;70
12;6;6;11.3;0;71
12;6;7;11.2;0;77
12;6;8;11.0;0;82
12;6;9;11.6;7;80
12;6;10;12.6;58;77
12;6;11;13.4;120;75
12;6;12;13.7;166;75
12;6;13;14.1;187;75
12;6;14;15.0;305;72
12;6;15;14.4;146;75
12;6;16;14.3;90;76
12;6;17;13.6;17;79
12;6;18;13.0;0;83
12;6;19;12.6;0;83
12;6;20;11.8;0;86
12;6;21;12.0;0;88
12;6;22;11.3;0;88
12;6;23;11.4;0;88
12;6;24;11.1;0;89
12;7;1;10.5;0;89
12;7;2;10.9;0;90
12;7;3;11.0;0;87
12;7;4;10.8;0;90
12;7;5;11.0;0;87
12;7;6;11.3;0;88
12;7;7;11.9;0;85
12;7;8;11.6;0;88
12;7;9;11.7;6;89
12;7;10;11.7;57;88
12;7;11;13.3;118;84
12;7;12;14.4;164;80
12;7;13;14.5;185;80
12;7;14;14.1;322;79
12;7;15;14.6;145;78
12;7;16;14.7;90;76
12;7;17;13.4;27;81
12;7;18;12.7;0;83
12;7;19;13.0;0;82
12;7;20;12.7;0;85
12;7;21;12.9;0;86
12;7;22;12.4;0;80
12;7;23;11.6;0;81
12;7;24;11.2;0;84
12;8;1;10.2;0;88
12;8;2;10.7;0;83
12;8;3;10.9;0;80
12;8;4;11.1;0;81
12;8;5;11.1;0;82
12;8;6;10.3;0;84
12;8;7;9.9;0;90
12;8;8;10.2;0;90
12;8;9;10.4;6;90
12;8;10;10.5;56;90
12;8;11;10.6;117;91
12;8;12;10.9;164;87
12;8;13;11.3;185;90
12;8;14;11.6;178;85
12;8;15;12.0;145;87
12;8;16;12.9;90;81
12;8;17;12.2;27;83
12;8;18;10.8;0;88
12;8;19;10.5;0;91
12;8;20;11.1;0;90
12;8;21;11.5;0;89
12;8;22;10.3;0;89
12;8;23;9.4;0;91
12;8;24;8.7;0;92
12;9;1;8.8;0;94
12;9;2;8.0;0;100
12;9;3;8.0;0;93
12;9;4;8.0;0;95
12;9;5;7.1;0;95
12;9;6;7.4;0;95
12;9;7;7.8;0;96
12;9;8;8.0;0;93
12;9;9;8.5;5;95
12;9;10;9.2;55;91
12;9;11;11.3;116;85
12;9;12;13.8;163;72
12;9;13;15.3;333;62
12;9;14;15.9;321;60
12;9;15;15.5;261;61
12;9;16;15.1;90;64
12;9;17;14.4;27;67
12;9;18;13.5;0;71
12;9;19;11.9;0;77
12;9;20;10.3;0;83
12;9;21;9.8;0;84
12;9;22;8.8;0;90
12;9;23;7.2;0;91
12;9;24;6.4;0;92
12;10;1;5.6;0;93
12;10;2;5.5;0;94
12;10;3;6.7;0;95
12;10;4;7.3;0;95
12;10;5;7.5;0;94
12;10;6;7.4;0;93
12;10;7;7.4;0;93
12;10;8;7.8;0;92
12;10;9;7.7;5;92
12;10;10;8.3;54;90
12;10;11;10.4;196;82
12;10;12;12.4;211;75
12;10;13;14.3;310;70
12;10;14;14.7;300;67
12;10;15;15.0;144;65
12;10;16;14.7;151;64
12;10;17;13.8;46;71
12;10;18;11.5;0;85
12;10;19;9.5;0;91
12;10;20;9.1;0;94
12;10;21;8.8;0;95
12;10;22;8.8;0;96
12;10;23;8.7;0;96
12;10;24;8.6;0;96
12;11;1;8.2;0;96
12;11;2;8.0;0;96
12;11;3;7.9;0;97
12;11;4;7.6;0;97
12;11;5;7.0;0;97
12;11;6;6.9;0;97
12;11;7;6.8;0;97
12;11;8;7.0;0;97
12;11;9;6.8;3;97
12;11;10;6.7;32;97
12;11;11;6.7;70;97
12;11;12;6.6;161;97
12;11;13;7.1;183;97
12;11;14;8.6;338;93
12;11;15;7.7;260;85
12;11;16;7.4;161;87
12;11;17;6.1;52;88
12;11;18;5.0;0;91
12;11;19;3.8;0;94
12;11;20;3.0;0;95
12;11;21;3.5;0;96
12;11;22;3.5;0;96
12;11;23;2.2;0;97
12;11;24;1.7;0;97
12;12;1;-0.4;0;97
12;12;2;0.0;0;92
12;12;3;-1.0;0;100
12;12;4;-0.8;0;97
12;12;5;0.0;0;100
12;12;6;-1.0;0;100
12;12;7;-1.5;0;97
12;12;8;-1.0;0;92
12;12;9;-1.0;3;92
12;12;10;0.9;101;95
12;12;11;3.5;222;86
12;12;12;5.6;313;77
12;12;13;6.9;356;70
12;12;14;8.0;340;67
12;12;15;8.6;277;60
12;12;16;8.2;172;58
12;12;17;6.4;27;68
12;12;18;6.9;0;67
12;12;19;6.8;0;67
12;12;20;6.4;0;60
12;12;21;5.9;0;60
12;12;22;5.5;0;62
12;12;23;5.1;0;63
12;12;24;4.6;0;63
12;13;1;4.3;0;65
12;13;2;3.9;0;68
12;13;3;3.9;0;67
12;13;4;3.5;0;70
12;13;5;3.2;0;72
12;13;6;3.5;0;69
12;13;7;3.3;0;72
12;13;8;3.2;0;73
12;13;9;3.1;3;77
12;13;10;3.2;51;78
12;13;11;3.6;114;77
12;13;12;3.8;161;69
12;13;13;3.7;184;68
12;13;14;3.6;179;65
12;13;15;3.3;145;68
12;13;16;3.1;90;68
12;13;17;2.9;27;71
12;13;18;2.8;0;72
12;13;19;2.5;0;74
12;13;20;2.4;0;75
12;13;21;2.2;0;77
12;13;22;2.1;0;78
12;13;23;1.9;0;82
12;13;24;1.9;0;82
12;14;1;1.9;0;82
12;14;2;1.6;0;83
12;14;3;1.5;0;83
12;14;4;0.5;0;86
12;14;5;0.3;0;86
12;14;6;0.8;0;85
12;14;7;0.9;0;83
12;14;8;0.9;0;84
12;14;9;1.4;3;80
12;14;10;1.6;50;80
12;14;11;2.2;113;79
12;14;12;2.1;160;78
12;14;13;1.0;183;89
12;14;14;1.4;177;92
12;14;15;1.6;145;91
12;14;16;1.5;90;90
12;14;17;1.5;27;89
12;14;18;1.6;0;90
12;14;19;1.6;0;88
12;14;20;1.5;0;87
12;14;21;1.4;0;85
12;14;22;1.1;0;86
12;14;23;1.0;0;85
12;14;24;1.0;0;85
12;15;1;0.9;0;84
12;15;2;0.8;0;84
12;15;3;0.9;0;85
12;15;4;0.9;0;85
12;15;5;0.8;0;86
12;15;6;0.6;0;84
12;15;7;0.4;0;84
12;15;8;0.4;0;82
12;15;9;0.4;1;82
12;15;10;0.5;30;81
12;15;11;0.9;68;78
12;15;12;1.1;97;76
12;15;13;1.0;112;74
12;15;14;0.8;108;77
12;15;15;0.9;88;75
12;15;16;0.8;55;69
12;15;17;0.5;17;70
12;15;18;0.3;0;69
12;15;19;0.2;0;70
12;15;20;-0.1;0;70
12;15;21;-0.3;0;69
12;15;22;-0.4;0;69
12;15;23;-0.5;0;68
12;15;24;-0.7;0;71
12;16;1;-0.6;0;71
12;16;2;-0.7;0;70
12;16;3;-0.8;0;70
12;16;4;-0.9;0;71
12;16;5;-1.3;0;73
12;16;6;-1.7;0;73
12;16;7;-1.3;0;71
12;16;8;-1.4;0;72
12;16;9;-1.4;1;73
12;16;10;-1.3;49;71
12;16;11;-1.1;68;63
12;16;12;-1.0;98;63
12;16;13;-0.9;112;62
12;16;14;-0.7;109;59
12;16;15;-0.9;89;62
12;16;16;-1.2;55;64
12;16;17;-1.9;28;66
12;16;18;-2.0;0;65
12;16;19;-2.0;0;64
12;16;20;-2.0;0;66
12;16;21;-2.0;0;65
12;16;22;-2.3;0;68
12;16;23;-2.5;0;67
12;16;24;-3.4;0;72
12;17;1;-4.3;0;78
12;17;2;-4.6;0;78
12;17;3;-4.4;0;77
12;17;4;-4.8;0;78
12;17;5;-5.1;0;79
12;17;6;-5.0;0;79
12;17;7;-4.2;0;75
12;17;8;-4.0;0;73
12;17;9;-4.1;2;75
12;17;10;-3.1;82;71
12;17;11;-2.3;188;68
12;17;12;-1.0;309;58
12;17;13;-0.1;350;54
12;17;14;1.0;346;49
12;17;15;1.3;283;51
12;17;16;1.1;177;52
12;17;17;0.1;54;56
12;17;18;-0.9;0;60
12;17;19;-1.4;0;64
12;17;20;-2.3;0;68
12;17;21;-2.6;0;69
12;17;22;-3.4;0;75
12;17;23;-3.0;0;80
12;17;24;-2.0;0;74
12;18;1;-3.4;0;83
12;18;2;-3.0;0;81
12;18;3;-2.6;0;78
12;18;4;-2.1;0;66
12;18;5;-2.6;0;70
12;18;6;-1.5;0;64
12;18;7;-1.3;0;74
12;18;8;-0.9;0;91
12;18;9;-0.4;1;92
12;18;10;0.3;47;92
12;18;11;0.7;109;91
12;18;12;1.0;157;85
12;18;13;1.4;181;82
12;18;14;1.4;177;78
12;18;15;1.9;261;77
12;18;16;2.5;164;65
12;18;17;2.2;28;63
12;18;18;1.7;0;69
12;18;19;1.6;0;72
12;18;20;1.8;0;73
12;18;21;1.4;0;78
12;18;22;0.7;0;79
12;18;23;0.3;0;76
12;18;24;0.2;0;74
12;19;1;0.1;0;77
12;19;2;-0.7;0;76
12;19;3;-1.3;0;79
12;19;4;-1.3;0;76
12;19;5;-1.1;0;72
12;19;6;-1.0;0;73
12;19;7;-1.2;0;76
12;19;8;-2.6;0;77
12;19;9;-3.2;2;80
12;19;10;-2.4;89;77
12;19;11;-1.3;209;70
12;19;12;-0.1;158;59
12;19;13;-0.5;182;57
12;19;14;-0.4;178;58
12;19;15;-0.5;146;62
12;19;16;-0.2;92;61
12;19;17;-0.1;28;62
12;19;18;0.0;0;65
12;19;19;0.2;0;65
12;19;20;-0.3;0;73
12;19;21;-0.6;0;80
12;19;22;-0.4;0;78
12;19;23;-0.1;0;71
12;19;24;-0.4;0;71
12;20;1;-1.6;0;73
12;20;2;-1.5;0;71
12;20;3;-1.9;0;76
12;20;4;-2.0;0;79
12;20;5;-3.6;0;83
12;20;6;-2.9;0;82
12;20;7;-3.5;0;84
12;20;8;-4.0;0;84
12;20;9;-4.1;1;84
12;20;10;-1.6;89;73
12;20;11;0.6;211;58
12;20;12;3.0;305;50
12;20;13;5.3;351;48
12;20;14;6.7;343;47
12;20;15;6.9;278;49
12;20;16;7.1;177;52
12;20;17;5.8;55;55
12;20;18;3.3;0;66
12;20;19;2.4;0;70
12;20;20;0.9;0;74
12;20;21;0.0;0;75
12;20;22;-0.4;0;77
12;20;23;0.4;0;73
12;20;24;-0.3;0;77
12;21;1;-1.0;0;76
12;21;2;-0.7;0;75
12;21;3;-2.8;0;84
12;21;4;-1.0;0;73
12;21;5;-0.4;0;71
12;21;6;0.3;0;70
12;21;7;1.6;0;71
12;21;8;2.9;0;67
12;21;9;3.5;0;59
12;21;10;4.4;28;50
12;21;11;4.8;66;48
12;21;12;5.4;95;49
12;21;13;6.8;110;52
12;21;14;8.0;341;59
12;21;15;6.4;145;60
12;21;16;6.9;91;66
12;21;17;5.7;18;77
12;21;18;7.4;0;72
12;21;19;6.8;0;74
12;21;20;7.0;0;79
12;21;21;8.4;0;75
12;21;22;5.0;0;85
12;21;23;3.8;0;89
12;21;24;3.2;0;91
12;22;1;3.9;0;92
12;22;2;2.4;0;91
12;22;3;3.8;0;93
12;22;4;3.9;0;93
12;22;5;3.3;0;94
12;22;6;3.6;0;94
12;22;7;2.0;0;93
12;22;8;3.0;0;94
12;22;9;2.1;0;94
12;22;10;3.6;44;95
12;22;11;7.9;137;96
12;22;12;9.0;153;86
12;22;13;9.8;177;82
12;22;14;10.8;174;80
12;22;15;10.9;143;81
12;22;16;10.9;90;84
12;22;17;10.6;29;85
12;22;18;10.2;0;86
12;22;19;9.1;0;88
12;22;20;9.5;0;90
12;22;21;8.4;0;90
12;22;22;7.0;0;92
12;22;23;7.0;0;94
12;22;24;6.8;0;94
12;23;1;8.5;0;91
12;23;2;6.4;0;87
12;23;3;5.6;0;85
12;23;4;5.1;0;86
12;23;5;3.6;0;90
12;23;6;2.7;0;92
12;23;7;4.0;0;94
12;23;8;4.5;0;91
12;23;9;4.2;0;90
12;23;10;4.7;27;90
12;23;11;5.0;64;87
12;23;12;5.9;154;84
12;23;13;6.1;179;81
12;23;14;6.8;175;80
12;23;15;8.2;144;74
12;23;16;10.5;91;71
12;23;17;8.1;30;78
12;23;18;7.5;0;81
12;23;19;7.2;0;83
12;23;20;7.0;0;84
12;23;21;6.0;0;87
12;23;22;5.9;0;87
12;23;23;5.8;0;89
12;23;24;5.8;0;89
12;24;1;5.8;0;88
12;24;2;5.9;0;87
12;24;3;5.8;0;86
12;24;4;5.6;0;85
12;24;5;5.3;0;88
12;24;6;4.9;0;89
12;24;7;3.7;0;91
12;24;8;5.1;0;88
12;24;9;6.4;0;88
12;24;10;9.9;43;81
12;24;11;11.2;104;79
12;24;12;11.5;152;82
12;24;13;12.3;177;79
12;24;14;13.0;174;76
12;24;15;13.3;144;76
12;24;16;14.5;91;73
12;24;17;13.2;30;80
12;24;18;11.1;0;86
12;24;19;8.9;0;88
12;24;20;9.6;0;93
12;24;21;12.0;0;77
12;24;22;11.5;0;75
12;24;23;10.8;0;75
12;24;24;10.7;0;75
12;25;1;10.4;0;77
12;25;2;9.6;0;76
12;25;3;8.8;0;77
12;25;4;8.1;0;79
12;25;5;7.1;0;83
12;25;6;7.4;0;82
12;25;7;7.4;0;86
12;25;8;7.0;0;87
12;25;9;7.0;0;81
12;25;10;6.9;82;81
12;25;11;8.5;200;73
12;25;12;9.5;293;71
12;25;13;10.3;341;68
12;25;14;10.9;336;63
12;25;15;10.7;279;58
12;25;16;10.4;178;60
12;25;17;8.8;59;64
12;25;18;7.0;0;71
12;25;19;7.3;0;69
12;25;20;6.0;0;77
12;25;21;4.7;0;85
12;25;22;5.5;0;80
12;25;23;5.0;0;81
12;25;24;4.9;0;79
12;26;1;3.6;0;81
12;26;2;3.5;0;83
12;26;3;3.0;0;83
12;26;4;3.0;0;83
12;26;5;2.0;0;88
12;26;6;3.1;0;80
12;26;7;2.8;0;82
12;26;8;4.1;0;68
12;26;9;3.7;0;74
12;26;10;6.2;43;62
12;26;11;7.0;105;61
12;26;12;7.3;154;63
12;26;13;7.2;179;70
12;26;14;7.0;177;71
12;26;15;6.3;146;82
12;26;16;6.2;94;84
12;26;17;5.6;31;86
12;26;18;5.5;0;87
12;26;19;5.3;0;88
12;26;20;5.4;0;89
12;26;21;5.4;0;90
12;26;22;5.9;0;87
12;26;23;4.6;0;84
12;26;24;4.3;0;85
12;27;1;3.3;0;88
12;27;2;2.1;0;90
12;27;3;3.5;0;93
12;27;4;3.5;0;93
12;27;5;4.0;0;94
12;27;6;3.5;0;94
12;27;7;2.8;0;95
12;27;8;1.9;0;95
12;27;9;1.9;0;95
12;27;10;3.5;76;88
12;27;11;6.4;188;78
12;27;12;10.7;294;60
12;27;13;11.6;323;54
12;27;14;12.6;319;52
12;27;15;12.5;265;54
12;27;16;11.8;94;57
12;27;17;10.7;32;61
12;27;18;8.7;0;69
12;27;19;8.1;0;71
12;27;20;6.9;0;78
12;27;21;6.8;0;78
12;27;22;6.0;0;83
12;27;23;4.6;0;86
12;27;24;4.6;0;87
12;28;1;5.6;0;83
12;28;2;5.7;0;84
12;28;3;7.1;0;76
12;28;4;7.7;0;73
12;28;5;8.4;0;68
12;28;6;8.9;0;64
12;28;7;9.0;0;65
12;28;8;8.7;0;74
12;28;9;8.8;0;76
12;28;10;8.7;42;83
12;28;11;9.0;104;84
12;28;12;9.3;153;82
12;28;13;10.4;178;77
12;28;14;11.2;176;76
12;28;15;11.0;147;75
12;28;16;11.4;95;74
12;28;17;10.3;55;78
12;28;18;8.7;0;83
12;28;19;9.5;0;80
12;28;20;9.0;0;84
12;28;21;9.0;0;88
12;28;22;9.0;0;89
12;28;23;9.1;0;90
12;28;24;8.9;0;93
12;29;1;8.8;0;94
12;29;2;8.8;0;91
12;29;3;8.2;0;90
12;29;4;8.8;0;88
12;29;5;7.6;0;89
12;29;6;6.8;0;89
12;29;7;7.2;0;92
12;29;8;7.9;0;90
12;29;9;8.1;0;90
12;29;10;9.0;42;87
12;29;11;9.9;200;83
12;29;12;9.8;153;84
12;29;13;9.9;178;88
12;29;14;10.5;176;89
12;29;15;11.0;147;89
12;29;16;11.2;95;90
12;29;17;11.0;33;88
12;29;18;10.6;0;88
12;29;19;10.6;0;88
12;29;20;10.3;0;92
12;29;21;10.1;0;90
12;29;22;10.3;0;90
12;29;23;10.6;0;88
12;29;24;10.7;0;88
12;30;1;10.4;0;89
12;30;2;10.2;0;90
12;30;3;10.5;0;90
12;30;4;10.4;0;91
12;30;5;10.6;0;90
12;30;6;10.7;0;90
12;30;7;10.2;0;91
12;30;8;10.3;0;92
12;30;9;10.9;0;89
12;30;10;10.6;70;90
12;30;11;12.4;197;83
12;30;12;13.2;274;81
12;30;13;13.5;321;78
12;30;14;13.7;338;76
12;30;15;14.3;286;73
12;30;16;14.1;184;73
12;30;17;12.7;44;80
12;30;18;11.9;0;84
12;30;19;11.9;0;85
12;30;20;11.6;0;90
12;30;21;11.5;0;90
12;30;22;9.9;0;91
12;30;23;10.4;0;94
12;30;24;9.9;0;94
12;31;1;9.6;0;95
12;31;2;9.6;0;96
